id,parent_id,subject,description,status,assign_to,report_to,date_created,date_assigned,due_date,rel_contact,rel_donation,rel_ticket_order,rel_account
467,369,"Etiam laoreet, libero et tristique","montes, nascetur ridiculus mus. Aenean eget magna. Suspendisse tristique neque venenatis lacus. Etiam bibendum fermentum metus. Aenean sed pede nec ante blandit viverra. Donec tempus, lorem fringilla ornare placerat, orci lacus vestibulum lorem, sit amet ultricies sem magna nec quam. Curabitur vel lectus. Cum sociis natoque",completed,3,1,1/17/22 2:22,1/2/22 14:48,2/1/22 9:41,4582,376,272,197
468,297,Sed eu eros. Nam consequat dolor vitae dolor.,"dictum eu, eleifend nec, malesuada ut,",in_progress,2,0,10/15/21 13:44,10/8/21 0:55,10/21/21 2:36,1380,63,264,468
469,171,Sed,"auctor quis, tristique ac, eleifend vitae, erat. Vivamus",in_progress,1,0,1/5/22 21:15,2/28/22 10:55,10/9/21 21:19,2534,93,165,24
470,21,Lorem ipsum,"mauris sit amet lorem semper auctor. Mauris vel turpis. Aliquam adipiscing lobortis risus. In mi pede, nonummy ut, molestie in, tempus eu, ligula. Aenean euismod mauris eu elit. Nulla facilisi. Sed neque. Sed eget lacus. Mauris non dui nec urna suscipit nonummy. Fusce fermentum fermentum arcu.",in_progress,2,1,10/3/21 5:01,2/11/22 17:33,3/3/22 22:29,7544,462,88,143
471,497,dignissim.,"eget, ipsum. Donec sollicitudin adipiscing ligula. Aenean gravida nunc sed pede. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur",not_started,1,3,10/15/21 14:35,12/7/21 18:23,3/12/22 16:44,2573,389,160,157
472,275,,aliquet,in_progress,1,2,9/23/21 3:26,11/16/21 7:16,3/23/22 17:09,1450,348,474,495
473,147,"vel, vulputate eu, odio.",In faucibus. Morbi vehicula. Pellentesque tincidunt tempus risus. Donec,in_progress,2,1,12/18/21 15:00,1/20/22 22:33,1/4/22 4:52,6926,383,88,402
474,412,"facilisis eget, ipsum. Donec sollicitudin adipiscing ligula. Aenean gravida","cursus non, egestas a, dui. Cras pellentesque. Sed dictum. Proin eget odio. Aliquam vulputate ullamcorper magna. Sed eu eros. Nam consequat dolor vitae dolor. Donec fringilla. Donec feugiat metus sit amet ante. Vivamus non lorem vitae odio sagittis semper. Nam tempor diam dictum sapien. Aenean massa. Integer",not_started,2,2,10/8/21 12:42,2/13/22 0:10,10/29/21 19:23,4857,311,211,368
475,7,ipsum primis in faucibus orci,"Aenean massa. Integer vitae nibh. Donec est mauris, rhoncus id, mollis nec, cursus a, enim. Suspendisse aliquet, sem ut cursus luctus, ipsum leo elementum sem, vitae aliquam eros turpis non enim. Mauris quis turpis vitae purus gravida sagittis. Duis gravida. Praesent eu nulla",not_started,2,3,11/7/21 0:13,9/18/21 1:17,2/13/22 20:51,6345,182,120,425
476,445,Nulla semper,"Nullam enim. Sed nulla ante, iaculis nec, eleifend non, dapibus rutrum, justo. Praesent luctus. Curabitur egestas nunc sed libero.",in_progress,1,2,12/15/21 15:41,10/26/21 9:59,3/27/22 18:46,3273,466,101,300
477,49,et netus,"Duis gravida. Praesent eu nulla at sem molestie sodales. Mauris blandit enim consequat purus. Maecenas libero est, congue a, aliquet vel, vulputate eu, odio. Phasellus at augue id ante dictum cursus. Nunc mauris elit, dictum eu, eleifend",not_started,2,3,10/9/21 9:13,11/18/21 13:45,11/5/21 7:08,3268,11,445,212
478,212,,Donec consectetuer mauris,in_progress,2,2,12/18/21 18:57,11/11/21 13:46,11/7/21 16:09,2656,21,80,48
479,191,Vestibulum ante ipsum,"dignissim lacus. Aliquam rutrum lorem ac risus. Morbi metus. Vivamus euismod urna. Nullam lobortis quam a felis ullamcorper viverra. Maecenas iaculis aliquet diam. Sed diam lorem, auctor quis, tristique ac, eleifend vitae, erat. Vivamus nisi. Mauris",not_started,1,1,2/8/22 18:42,12/4/21 20:41,10/25/21 8:22,7403,344,374,249
480,329,"ad litora torquent per conubia nostra, per",nisi a odio semper cursus. Integer mollis. Integer tincidunt aliquam arcu. Aliquam ultrices iaculis odio. Nam interdum enim non nisi. Aenean eget metus. In nec orci. Donec nibh. Quisque nonummy ipsum non arcu. Vivamus sit amet,in_progress,2,1,9/19/21 13:58,12/5/21 9:11,3/6/22 9:10,2860,349,478,223
481,461,felis ullamcorper viverra. Maecenas iaculis,"sit amet lorem semper auctor. Mauris vel turpis. Aliquam adipiscing lobortis risus. In mi pede, nonummy ut, molestie",not_started,2,0,2/22/22 11:33,9/3/21 23:17,11/12/21 17:34,3125,266,272,428
482,365,Phasellus dapibus quam,"Phasellus at augue id ante dictum cursus. Nunc mauris elit, dictum eu, eleifend nec, malesuada ut, sem. Nulla interdum. Curabitur dictum. Phasellus in",in_progress,2,1,1/24/22 11:37,11/29/21 11:30,1/6/22 15:18,545,131,490,1
483,309,ligula. Donec luctus aliquet,Etiam bibendum fermentum metus. Aenean sed pede nec,in_progress,1,2,2/12/22 12:21,12/22/21 18:35,2/13/22 10:16,841,329,64,431
484,434,purus,"vitae dolor. Donec fringilla. Donec feugiat metus sit amet ante. Vivamus non lorem vitae odio sagittis semper. Nam tempor diam dictum sapien. Aenean massa. Integer vitae nibh. Donec est mauris, rhoncus id, mollis nec, cursus",in_progress,1,2,12/25/21 7:42,2/20/22 15:59,11/19/21 22:31,6257,149,136,485
485,462,,"varius et, euismod et, commodo at, libero. Morbi accumsan laoreet",in_progress,0,1,2/23/22 0:01,11/24/21 12:09,1/16/22 18:01,4407,172,380,194
486,469,ipsum. Suspendisse non leo.,"eleifend, nunc risus varius orci, in consequat enim diam vel arcu. Curabitur ut odio vel est tempor bibendum. Donec felis orci, adipiscing non,",in_progress,2,1,11/18/21 13:38,11/2/21 21:44,12/30/21 7:27,1707,480,66,472
487,331,Duis mi,"natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Proin vel nisl. Quisque fringilla euismod enim. Etiam gravida molestie arcu. Sed eu nibh vulputate mauris sagittis placerat. Cras dictum ultricies ligula. Nullam enim. Sed nulla ante,",completed,3,3,10/1/21 15:12,1/19/22 8:34,12/25/21 15:22,3269,458,398,160
488,280,nec ante blandit viverra. Donec,"Mauris magna. Duis dignissim tempor arcu. Vestibulum ut eros non enim commodo hendrerit. Donec porttitor tellus non magna. Nam ligula elit, pretium et, rutrum non, hendrerit id, ante. Nunc mauris",not_started,3,2,11/19/21 1:16,1/15/22 18:37,2/27/22 3:02,4795,239,74,207
489,405,pede et risus. Quisque libero,"netus et malesuada fames ac turpis egestas. Aliquam fringilla cursus purus. Nullam scelerisque neque sed sem egestas blandit. Nam nulla magna, malesuada vel, convallis in, cursus et, eros. Proin ultrices. Duis volutpat nunc sit amet metus. Aliquam erat volutpat. Nulla facilisis. Suspendisse commodo tincidunt",in_progress,3,3,12/30/21 7:42,2/20/22 7:21,10/20/21 7:18,7222,13,304,355
490,68,"lacus. Quisque imperdiet, erat nonummy ultricies ornare, elit elit","porttitor vulputate, posuere vulputate, lacus. Cras interdum. Nunc sollicitudin commodo ipsum. Suspendisse non leo. Vivamus nibh dolor, nonummy ac, feugiat non, lobortis quis, pede. Suspendisse dui. Fusce diam nunc, ullamcorper eu, euismod ac, fermentum vel, mauris. Integer sem elit, pharetra ut, pharetra",not_started,1,2,2/20/22 18:41,1/19/22 20:44,1/28/22 7:29,5863,433,223,400
491,189,"dolor sit amet, consectetuer adipiscing elit.","enim. Curabitur massa. Vestibulum accumsan neque et nunc. Quisque ornare tortor at risus. Nunc ac sem ut dolor dapibus gravida. Aliquam tincidunt, nunc ac mattis ornare, lectus ante dictum mi, ac mattis velit justo nec ante. Maecenas mi felis, adipiscing fringilla, porttitor vulputate, posuere vulputate, lacus. Cras interdum. Nunc sollicitudin",in_progress,1,1,1/12/22 13:11,12/15/21 16:07,1/4/22 8:39,980,304,443,17
492,274,turpis egestas. Fusce aliquet magna a neque. Nullam ut,"a, aliquet vel, vulputate eu, odio. Phasellus at augue id ante dictum cursus. Nunc mauris elit, dictum eu, eleifend nec, malesuada ut, sem. Nulla interdum. Curabitur dictum. Phasellus in felis. Nulla tempor augue ac ipsum. Phasellus vitae mauris",in_progress,0,3,1/6/22 20:15,2/5/22 5:02,11/18/21 19:31,1459,260,107,133
493,421,Aliquam,"Aenean gravida nunc sed pede. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",completed,1,3,12/30/21 14:16,1/2/22 11:22,3/23/22 22:01,1404,366,208,67
494,401,"dictum sapien. Aenean massa. Integer vitae nibh. Donec est mauris,","Fusce aliquam, enim nec tempus",in_progress,0,2,12/12/21 1:10,11/22/21 8:41,10/11/21 1:46,1013,444,492,419
495,140,,"Maecenas iaculis aliquet diam. Sed diam lorem, auctor quis, tristique ac,",completed,0,2,11/18/21 14:35,1/4/22 10:41,3/16/22 22:39,5720,11,240,145
496,286,"quis, pede. Praesent eu dui.","lectus ante dictum mi, ac mattis velit justo nec ante. Maecenas mi felis, adipiscing fringilla, porttitor vulputate, posuere vulputate, lacus.",not_started,3,1,9/10/21 17:22,1/20/22 0:35,11/30/21 9:13,7699,335,309,41
497,495,"luctus, ipsum","elit, dictum eu, eleifend",not_started,1,1,12/9/21 16:21,2/9/22 19:09,11/23/21 9:03,7043,44,133,437
498,348,mi. Aliquam gravida mauris ut mi. Duis risus,"sem mollis dui, in sodales elit erat vitae risus. Duis a mi fringilla mi lacinia mattis. Integer eu lacus. Quisque imperdiet, erat nonummy ultricies ornare, elit elit fermentum risus, at fringilla purus mauris a nunc.",not_started,1,3,1/19/22 2:16,1/14/22 23:28,10/8/21 10:19,2464,85,258,323
499,221,"amet, consectetuer adipiscing elit. Aliquam auctor,",pellentesque massa lobortis ultrices. Vivamus rhoncus. Donec est. Nunc,not_started,1,0,2/24/22 17:19,2/17/22 14:47,3/27/22 20:36,5053,93,401,273
